property_type,room_type,accommodates,bathrooms,city,number_of_reviews,log_price
Apartment,Private room,2,,NYC,0,5.075173815
House,Entire home/apt,2,1.0,NYC,52,4.65396035
Apartment,Entire home/apt,2,1.0,NYC,1,5.616771097999999
Apartment,Entire home/apt,2,1.0,NYC,1,4.94875989
Apartment,Private room,6,1.0,NYC,68,4.442651256
Apartment,Private room,4,1.0,Chicago,4,4.094344562
Apartment,Private room,2,1.0,NYC,1,4.49980967
Apartment,Entire home/apt,6,1.5,LA,7,5.192956851
House,Private room,1,1.0,NYC,4,3.7612001160000004
Apartment,Entire home/apt,4,1.0,SF,115,5.010635294
Apartment,Private room,2,1.0,LA,2,4.787491743
House,Entire home/apt,6,2.0,LA,5,5.164785974
Apartment,Entire home/apt,3,1.0,LA,96,4.382026635
Apartment,Entire home/apt,2,1.0,NYC,0,5.65248918
Apartment,Private room,3,1.0,LA,2,4.553876892
Apartment,Entire home/apt,6,2.0,LA,5,5.9889614170000005
Apartment,Entire home/apt,4,2.0,LA,0,4.9767337419999995
Apartment,Entire home/apt,2,1.0,SF,7,5.703782475
Apartment,Private room,1,1.0,NYC,1,4.317488114
Apartment,Entire home/apt,5,1.0,NYC,2,5.4249500170000005
Apartment,Private room,2,1.0,NYC,1,4.317488114
House,Entire home/apt,2,1.0,LA,77,5.010635294
Apartment,Private room,1,1.0,NYC,0,4.317488114
Apartment,Private room,1,1.0,NYC,181,4.143134726
Apartment,Entire home/apt,3,1.0,NYC,31,4.744932128
Loft,Entire home/apt,3,1.0,Boston,0,5.5606816310000005
House,Entire home/apt,7,2.5,LA,0,5.272999559
Apartment,Entire home/apt,4,1.0,LA,6,4.86753445
House,Entire home/apt,7,1.5,LA,0,5.298317367
Condominium,Shared room,1,1.0,LA,18,3.555348061
House,Private room,2,1.0,LA,0,4.553876892
House,Entire home/apt,4,2.0,LA,0,5.703782475
Apartment,Entire home/apt,6,1.0,SF,1,5.293304825
Other,Entire home/apt,4,1.0,SF,40,5.164785974
Apartment,Private room,2,1.0,NYC,24,4.248495242
Apartment,Entire home/apt,3,1.0,DC,0,5.105945473999999
Apartment,Entire home/apt,2,1.0,NYC,1,5.075173815
Apartment,Entire home/apt,2,1.0,LA,43,5.010635294
Apartment,Private room,2,1.0,SF,3,4.382026635
Apartment,Private room,2,1.0,NYC,0,3.951243719
Apartment,Private room,2,1.0,NYC,0,4.6051701860000005
House,Entire home/apt,4,1.0,LA,67,4.691347882
Apartment,Private room,2,1.0,NYC,1,4.442651256
House,Private room,2,1.0,SF,0,5.298317367
House,Private room,2,1.0,LA,0,4.276666119
Apartment,Private room,1,1.0,LA,1,3.8918202980000003
Apartment,Entire home/apt,2,1.0,NYC,2,4.9767337419999995
Apartment,Entire home/apt,8,2.0,Chicago,165,5.8260001070000005
Apartment,Entire home/apt,2,1.0,NYC,3,4.574710979
Apartment,Entire home/apt,8,3.0,LA,14,5.537334267
Apartment,Private room,1,1.0,NYC,1,3.871201011
Apartment,Entire home/apt,3,1.0,DC,0,5.505331536
Apartment,Private room,1,1.0,LA,1,4.6051701860000005
Apartment,Entire home/apt,6,2.0,LA,14,5.135798437
Apartment,Entire home/apt,3,1.0,NYC,16,4.96284463
House,Private room,4,1.0,SF,0,4.6051701860000005
Apartment,Private room,2,2.0,LA,0,3.63758616
Apartment,Entire home/apt,2,1.0,NYC,7,4.248495242
Apartment,Private room,2,1.0,NYC,20,4.317488114
Apartment,Private room,2,1.0,Chicago,40,4.007333185
Apartment,Private room,2,1.0,NYC,8,4.17438727
Apartment,Private room,1,1.0,NYC,0,3.8918202980000003
Apartment,Private room,2,1.5,NYC,32,3.912023005
House,Entire home/apt,4,2.5,LA,6,5.926926026
Townhouse,Private room,2,1.0,SF,10,3.9318256330000003
Apartment,Entire home/apt,5,2.0,Boston,2,5.225746674
Apartment,Entire home/apt,4,2.0,NYC,4,5.521460918
House,Entire home/apt,6,2.0,LA,11,5.043425117
Apartment,Private room,2,1.0,NYC,0,4.787491743
Apartment,Private room,2,1.0,Chicago,216,4.3694478519999995
Apartment,Private room,2,1.0,NYC,3,4.094344562
Apartment,Private room,2,1.0,SF,17,4.317488114
Villa,Private room,2,1.0,LA,1,4.248495242
Apartment,Entire home/apt,2,1.0,NYC,53,4.59511985
Apartment,Entire home/apt,2,1.0,SF,1,4.828313737
House,Entire home/apt,7,2.0,LA,9,5.521460918
Apartment,Entire home/apt,2,1.0,NYC,2,5.293304825
Apartment,Entire home/apt,4,2.0,LA,0,4.941642423
House,Private room,2,1.0,NYC,34,4.094344562
Apartment,Private room,1,1.0,NYC,1,4.787491743
Apartment,Entire home/apt,8,1.0,NYC,9,4.86753445
Apartment,Entire home/apt,2,1.0,NYC,27,5.010635294
Apartment,Entire home/apt,2,1.0,LA,20,4.49980967
House,Private room,2,1.0,LA,17,4.094344562
Apartment,Entire home/apt,4,1.0,DC,170,4.9767337419999995
Apartment,Entire home/apt,4,2.0,DC,0,7.090076836000001
Apartment,Private room,3,1.0,NYC,2,4.465908119
House,Entire home/apt,6,2.5,LA,6,6.12905021
Apartment,Entire home/apt,2,1.0,NYC,2,5.521460918
Apartment,Private room,2,1.0,NYC,1,3.218875825
Apartment,Entire home/apt,4,1.0,DC,1,5.0039463060000005
Apartment,Entire home/apt,4,1.0,DC,33,4.727387819
Apartment,Private room,4,1.0,NYC,33,3.80666249
Condominium,Entire home/apt,4,1.0,NYC,0,5.703782475
Apartment,Entire home/apt,3,1.0,NYC,1,4.3694478519999995
Apartment,Entire home/apt,7,2.0,NYC,134,6.08221891
Condominium,Entire home/apt,5,2.5,SF,0,6.529418838
House,Entire home/apt,4,1.0,LA,6,5.616771097999999
Apartment,Entire home/apt,6,1.0,NYC,56,5.288267031
Apartment,Entire home/apt,2,1.0,NYC,0,6.109247582999999
Apartment,Entire home/apt,8,2.0,LA,12,5.375278408
House,Entire home/apt,2,1.0,LA,69,4.382026635
Apartment,Entire home/apt,2,1.0,NYC,3,4.6051701860000005
Apartment,Entire home/apt,4,1.0,LA,1,4.8978398
House,Private room,2,1.0,DC,108,4.382026635
Apartment,Entire home/apt,2,1.0,NYC,0,5.099866428
Apartment,Private room,2,1.0,NYC,4,4.234106505
Apartment,Private room,2,1.0,NYC,57,4.442651256
House,Entire home/apt,7,3.0,LA,2,5.8579331539999995
Apartment,Private room,1,1.0,LA,0,4.317488114
Apartment,Entire home/apt,2,2.0,SF,1,6.678342115
House,Private room,1,3.0,DC,44,4.17438727
Bungalow,Entire home/apt,4,1.0,LA,20,4.553876892
Apartment,Private room,1,1.0,Boston,27,4.49980967
Apartment,Entire home/apt,6,1.0,NYC,12,5.886104031
Condominium,Entire home/apt,5,1.0,Boston,0,5.509388337000001
Apartment,Entire home/apt,2,1.0,NYC,3,5.068904202
Apartment,Entire home/apt,2,1.0,Boston,95,5.010635294
Apartment,Private room,2,1.0,SF,5,4.317488114
Apartment,Entire home/apt,2,1.0,LA,14,5.010635294
Apartment,Entire home/apt,4,1.0,NYC,5,4.955827058000001
Apartment,Entire home/apt,4,2.0,Chicago,0,5.4249500170000005
Apartment,Entire home/apt,3,1.0,LA,6,4.663439094
Apartment,Entire home/apt,4,1.0,NYC,42,5.293304825
Apartment,Private room,2,1.0,NYC,0,4.382026635
Condominium,Private room,2,1.5,SF,0,4.59511985
House,Entire home/apt,6,2.5,LA,23,5.59471138
Condominium,Private room,4,1.0,SF,161,5.075173815
House,Private room,1,2.0,LA,2,4.17438727
Apartment,Private room,2,1.0,SF,3,4.382026635
Apartment,Entire home/apt,2,1.0,NYC,5,5.0039463060000005
Apartment,Entire home/apt,5,1.0,LA,28,4.8598124039999995
House,Private room,2,1.0,LA,0,5.010635294
Apartment,Private room,1,1.0,NYC,1,3.4339872039999997
House,Private room,2,1.0,LA,24,4.442651256
Apartment,Entire home/apt,4,1.0,NYC,1,5.192956851
Apartment,Entire home/apt,2,1.0,NYC,0,5.393627546
Condominium,Entire home/apt,5,1.0,Chicago,33,4.700480366
Other,Private room,5,1.0,LA,1,4.356708827
House,Entire home/apt,4,2.0,LA,1,5.4161004020000005
Apartment,Entire home/apt,5,1.0,NYC,125,5.298317367
Apartment,Entire home/apt,2,1.0,LA,4,4.787491743
Apartment,Entire home/apt,4,1.0,NYC,18,5.164785974
Apartment,Private room,1,1.0,NYC,2,4.442651256
House,Entire home/apt,4,1.5,LA,0,5.703782475
Apartment,Private room,2,1.0,SF,17,4.317488114
Apartment,Entire home/apt,2,1.0,NYC,0,4.49980967
Apartment,Entire home/apt,4,1.0,NYC,12,4.6051701860000005
Apartment,Entire home/apt,4,1.0,LA,14,4.86753445
Apartment,Private room,2,1.0,NYC,0,4.59511985
Apartment,Entire home/apt,6,1.0,NYC,102,4.905274778
Apartment,Private room,2,1.0,NYC,38,3.912023005
Apartment,Shared room,1,2.0,SF,112,4.007333185
Apartment,Private room,2,1.0,NYC,23,4.060443011
Apartment,Private room,2,1.0,NYC,7,3.828641396
Apartment,Entire home/apt,2,1.0,LA,7,4.634728988
House,Entire home/apt,6,1.0,LA,23,5.075173815
House,Private room,4,1.5,Boston,197,4.094344562
Apartment,Private room,2,1.0,NYC,88,4.382026635
Apartment,Entire home/apt,4,1.0,NYC,1,4.941642423
Apartment,Private room,2,1.5,LA,80,4.553876892
House,Private room,1,0.0,NYC,19,4.094344562
Apartment,Private room,1,1.0,NYC,3,4.700480366
Apartment,Entire home/apt,2,1.0,NYC,112,4.59511985
Apartment,Private room,2,1.0,NYC,66,4.007333185
Apartment,Entire home/apt,5,2.0,Boston,0,6.684611727999999
House,Private room,1,1.0,SF,0,5.298317367
Guesthouse,Entire home/apt,2,1.0,LA,1,4.077537444
House,Entire home/apt,6,2.0,DC,0,6.980075941
Apartment,Entire home/apt,5,1.0,NYC,8,5.393627546
Apartment,Entire home/apt,3,1.0,LA,5,4.65396035
Apartment,Entire home/apt,6,1.0,NYC,2,5.9914645470000005
House,Entire home/apt,7,1.0,LA,41,4.682131227
Guesthouse,Entire home/apt,3,1.0,LA,5,4.700480366
Apartment,Private room,1,1.0,NYC,5,4.025351691
Bed & Breakfast,Private room,2,1.0,LA,59,4.49980967
Apartment,Entire home/apt,4,1.0,NYC,5,5.293304825
Apartment,Private room,2,1.0,NYC,13,4.941642423
Apartment,Entire home/apt,2,1.0,NYC,1,4.382026635
Apartment,Private room,2,1.0,NYC,0,5.010635294
Apartment,Entire home/apt,4,1.0,Boston,2,5.010635294
Apartment,Entire home/apt,6,1.0,NYC,71,5.926926026
Apartment,Private room,2,1.0,SF,279,5.010635294
House,Entire home/apt,4,2.5,DC,3,5.703782475
Apartment,Entire home/apt,4,1.0,NYC,0,4.442651256
Loft,Entire home/apt,2,1.0,NYC,2,5.517452896
Apartment,Entire home/apt,3,1.0,NYC,0,5.393627546
House,Entire home/apt,8,2.0,DC,0,6.214608097999999
Apartment,Entire home/apt,4,1.0,DC,38,4.59511985
Apartment,Private room,2,1.0,NYC,1,4.6051701860000005
Condominium,Entire home/apt,4,1.0,Chicago,2,4.442651256
Apartment,Entire home/apt,3,1.0,NYC,0,5.105945473999999
Apartment,Private room,2,,LA,30,3.7841896339999996
Apartment,Entire home/apt,2,1.0,LA,5,3.688879454
Condominium,Private room,1,1.0,LA,17,3.80666249
Apartment,Private room,2,1.0,LA,1,4.3694478519999995
Apartment,Entire home/apt,4,1.0,LA,0,4.836281907
Apartment,Entire home/apt,2,1.5,NYC,28,5.501258211000001
House,Private room,2,1.0,LA,0,4.59511985
House,Entire home/apt,6,1.0,NYC,0,5.164785974
House,Private room,3,1.0,NYC,0,5.010635294
Apartment,Private room,3,1.0,NYC,8,4.234106505
Apartment,Entire home/apt,4,1.0,LA,14,4.553876892
Apartment,Private room,2,1.0,LA,20,4.3694478519999995
Apartment,Entire home/apt,3,1.0,LA,0,4.382026635
Apartment,Entire home/apt,2,1.0,SF,7,4.828313737
Apartment,Entire home/apt,2,1.0,LA,20,4.59511985
Condominium,Entire home/apt,1,1.0,LA,2,4.317488114
House,Private room,2,1.0,SF,0,5.164785974
Apartment,Entire home/apt,4,1.0,NYC,2,5.634789603
Bed & Breakfast,Private room,2,2.5,LA,49,3.8918202980000003
Apartment,Entire home/apt,3,1.0,SF,25,5.272999559
Apartment,Entire home/apt,6,1.0,NYC,20,5.043425117
House,Private room,2,1.0,LA,0,3.80666249
Apartment,Entire home/apt,4,1.0,Chicago,0,4.9344739330000005
House,Private room,2,1.0,DC,28,4.48863637
Apartment,Private room,2,1.0,NYC,18,3.912023005
Apartment,Entire home/apt,4,2.0,NYC,32,5.241747015
Apartment,Entire home/apt,2,1.0,LA,0,4.382026635
Apartment,Private room,2,1.0,Chicago,43,4.094344562
Apartment,Entire home/apt,4,1.0,NYC,9,5.010635294
Loft,Entire home/apt,4,1.0,LA,0,4.49980967
House,Private room,2,1.0,NYC,9,4.317488114
Apartment,Entire home/apt,2,1.0,Chicago,3,3.8918202980000003
Apartment,Private room,1,1.0,NYC,5,3.610917913
Apartment,Entire home/apt,5,1.0,LA,91,5.164785974
Apartment,Shared room,2,1.0,NYC,1,4.007333185
Apartment,Shared room,1,1.0,LA,0,3.555348061
Guesthouse,Private room,2,1.0,LA,0,4.6051701860000005
Apartment,Entire home/apt,4,1.0,NYC,3,4.787491743
Apartment,Entire home/apt,4,1.0,Chicago,7,4.941642423
Apartment,Entire home/apt,4,1.0,NYC,157,5.521460918
Condominium,Private room,4,1.0,Chicago,11,4.477336814
House,Private room,1,1.0,LA,4,3.80666249
Apartment,Entire home/apt,3,1.5,NYC,1,5.135798437
Apartment,Entire home/apt,2,1.0,SF,6,5.220355825
House,Entire home/apt,5,1.0,NYC,81,5.164785974
Apartment,Shared room,2,1.0,NYC,1,3.555348061
Apartment,Private room,2,1.0,NYC,1,4.248495242
Apartment,Private room,2,1.0,LA,12,4.043051268
House,Private room,2,1.0,LA,2,4.317488114
House,Entire home/apt,6,2.0,LA,74,5.433722004
Apartment,Private room,2,1.0,NYC,9,4.59511985
Apartment,Entire home/apt,5,2.0,Boston,0,5.204006687
Apartment,Entire home/apt,2,1.0,DC,18,5.075173815
House,Entire home/apt,4,2.5,LA,1,5.5606816310000005
House,Private room,1,1.0,LA,2,3.63758616
Apartment,Entire home/apt,2,1.0,NYC,1,3.912023005
Apartment,Private room,1,2.0,NYC,0,5.298317367
Apartment,Private room,2,1.0,NYC,2,4.382026635
Apartment,Entire home/apt,2,1.0,Chicago,45,3.80666249
Apartment,Entire home/apt,2,1.0,SF,21,5.164785974
House,Private room,2,1.0,LA,9,4.094344562
Apartment,Entire home/apt,2,1.0,Boston,48,4.8598124039999995
Townhouse,Shared room,1,1.0,NYC,10,3.80666249
Apartment,Private room,1,1.0,Boston,119,4.143134726
Apartment,Entire home/apt,5,1.0,NYC,3,4.787491743
House,Private room,2,1.5,DC,23,4.317488114
House,Private room,2,1.0,LA,162,4.317488114
Apartment,Entire home/apt,6,1.0,SF,23,5.4161004020000005
House,Entire home/apt,5,1.0,NYC,1,5.521460918
Apartment,Entire home/apt,4,1.0,NYC,6,4.941642423
Apartment,Private room,2,1.0,LA,1,4.744932128
House,Entire home/apt,6,2.0,NYC,26,5.4161004020000005
Other,Entire home/apt,3,1.0,NYC,4,5.010635294
Apartment,Private room,1,1.0,NYC,0,3.583518938
Apartment,Entire home/apt,3,1.0,NYC,3,5.105945473999999
House,Entire home/apt,2,1.0,DC,28,5.703782475
House,Entire home/apt,4,2.0,DC,0,6.907755279
Apartment,Private room,2,1.0,NYC,4,5.010635294
House,Entire home/apt,4,2.0,LA,44,5.703782475
Loft,Entire home/apt,3,1.5,LA,14,5.556828062
House,Entire home/apt,4,1.0,SF,6,4.430816799
Apartment,Private room,2,1.0,SF,1,4.941642423
Apartment,Private room,2,1.0,NYC,0,4.553876892
Apartment,Private room,2,1.0,NYC,0,4.59511985
Apartment,Private room,3,1.0,NYC,125,3.871201011
House,Private room,1,2.0,LA,67,3.8918202980000003
Apartment,Private room,2,1.0,LA,25,4.234106505
Apartment,Entire home/apt,4,1.0,NYC,0,5.5606816310000005
Apartment,Entire home/apt,4,1.0,LA,0,4.477336814
House,Entire home/apt,3,1.0,SF,11,5.393627546
Apartment,Private room,2,1.0,Chicago,5,4.317488114
Apartment,Entire home/apt,2,1.0,Boston,2,5.010635294
Apartment,Entire home/apt,6,1.0,NYC,87,4.744932128
House,Entire home/apt,7,2.0,LA,75,5.616771097999999
House,Private room,2,1.0,LA,0,4.060443011
Apartment,Entire home/apt,5,1.0,NYC,94,5.8579331539999995
Apartment,Entire home/apt,3,1.0,NYC,1,5.9914645470000005
House,Private room,2,1.0,NYC,0,3.912023005
Apartment,Private room,2,1.0,LA,66,3.8918202980000003
Apartment,Entire home/apt,2,1.0,Chicago,4,4.49980967
Apartment,Entire home/apt,4,1.0,DC,5,4.49980967
Other,Private room,1,1.0,Boston,2,4.744932128
House,Entire home/apt,4,1.0,LA,17,5.105945473999999
Apartment,Private room,2,1.0,LA,38,3.295836866
Apartment,Private room,2,1.0,SF,1,4.094344562
Apartment,Private room,2,1.0,Boston,3,3.9889840469999998
Apartment,Private room,2,1.5,NYC,116,4.442651256
House,Private room,2,1.0,SF,44,4.700480366
Apartment,Entire home/apt,2,1.0,NYC,5,4.442651256
Apartment,Private room,2,1.0,SF,18,4.700480366
Apartment,Entire home/apt,4,1.0,SF,0,4.890349128
House,Private room,3,1.0,Boston,15,4.49980967
Apartment,Private room,1,1.0,NYC,1,5.043425117
Apartment,Private room,2,1.0,NYC,1,4.553876892
House,Private room,3,3.0,NYC,27,4.094344562
Condominium,Private room,2,1.0,SF,1,5.087596335
Apartment,Shared room,2,1.0,NYC,3,4.442651256
Apartment,Entire home/apt,4,1.0,LA,14,5.6869753560000005
House,Entire home/apt,2,1.0,LA,0,4.6051701860000005
House,Private room,2,1.0,Boston,41,4.060443011
Apartment,Entire home/apt,3,1.0,DC,25,5.272999559
House,Entire home/apt,8,2.5,DC,85,5.247024072
House,Private room,2,1.0,LA,15,4.094344562
Apartment,Private room,1,1.0,LA,3,3.555348061
House,Private room,4,1.0,DC,3,4.6051701860000005
Apartment,Entire home/apt,2,1.0,NYC,1,4.787491743
Condominium,Entire home/apt,5,1.0,NYC,19,6.079933195
Apartment,Entire home/apt,2,1.0,NYC,11,5.272999559
House,Entire home/apt,7,1.0,SF,11,5.703782475
Apartment,Entire home/apt,10,2.0,Chicago,19,6.163314804
Apartment,Entire home/apt,3,1.0,NYC,5,4.941642423
Apartment,Private room,1,1.0,LA,1,5.043425117
In-law,Entire home/apt,4,1.0,SF,10,5.043425117
House,Entire home/apt,10,2.0,LA,34,5.8579331539999995
House,Private room,2,1.0,LA,1,3.80666249
House,Entire home/apt,16,2.0,LA,27,5.703782475
House,Private room,1,2.0,NYC,7,3.912023005
Apartment,Private room,1,1.0,NYC,0,3.401197382
Apartment,Entire home/apt,5,1.0,LA,62,5.075173815
House,Private room,2,1.0,NYC,49,4.007333185
Apartment,Entire home/apt,4,1.0,NYC,33,4.465908119
Apartment,Entire home/apt,2,1.0,NYC,1,4.624972813
Apartment,Entire home/apt,4,1.0,DC,28,4.394449155
Bed & Breakfast,Shared room,2,1.0,LA,0,4.317488114
Apartment,Entire home/apt,2,1.0,NYC,13,4.905274778
Apartment,Entire home/apt,4,1.0,LA,1,5.293304825
Apartment,Private room,2,1.0,NYC,16,4.317488114
Condominium,Entire home/apt,3,1.0,NYC,1,4.828313737
Apartment,Entire home/apt,3,1.0,LA,29,4.6051701860000005
Apartment,Entire home/apt,3,1.0,DC,9,5.105945473999999
Apartment,Entire home/apt,4,1.0,DC,13,4.59511985
Apartment,Private room,2,4.0,LA,247,4.248495242
Apartment,Private room,2,1.0,DC,7,4.49980967
House,Private room,2,2.0,LA,45,4.234106505
Apartment,Private room,2,1.0,LA,0,4.828313737
House,Private room,2,1.0,DC,0,4.382026635
House,Entire home/apt,4,1.0,SF,0,6.214608097999999
Apartment,Entire home/apt,2,1.0,NYC,32,5.220355825
Apartment,Private room,1,1.0,SF,174,4.3694478519999995
House,Private room,1,1.0,DC,0,3.80666249
Apartment,Private room,2,1.0,NYC,9,4.317488114
Apartment,Private room,2,1.0,LA,104,4.382026635
House,Entire home/apt,7,3.0,LA,12,5.703782475
Apartment,Entire home/apt,5,2.0,NYC,2,5.6869753560000005
Apartment,Entire home/apt,7,1.0,LA,68,5.093750201000001
House,Private room,2,1.0,NYC,7,3.871201011
Guesthouse,Entire home/apt,3,1.0,LA,18,5.220355825
House,Private room,1,1.0,DC,0,4.6051701860000005
House,Private room,4,1.0,LA,1,3.912023005
Apartment,Entire home/apt,1,1.0,NYC,0,4.905274778
House,Private room,3,2.5,LA,145,5.192956851
Other,Private room,4,1.0,LA,9,4.3694478519999995
Apartment,Entire home/apt,2,1.0,Boston,10,4.8598124039999995
Apartment,Shared room,1,1.0,NYC,37,3.401197382
House,Entire home/apt,4,2.0,SF,2,5.105945473999999
Apartment,Private room,1,1.0,NYC,0,6.551080335
Apartment,Entire home/apt,3,1.0,NYC,0,4.442651256
Apartment,Private room,2,1.0,NYC,1,3.912023005
Townhouse,Entire home/apt,4,1.0,NYC,42,5.6869753560000005
Apartment,Private room,6,1.0,SF,4,4.941642423
Bungalow,Entire home/apt,2,1.0,LA,26,5.241747015
Apartment,Private room,2,1.0,LA,6,4.007333185
Apartment,Entire home/apt,6,3.0,LA,28,6.194405391
Apartment,Private room,2,2.0,LA,0,4.787491743
Apartment,Entire home/apt,2,1.0,Boston,1,4.941642423
House,Entire home/apt,8,1.0,SF,113,5.288267031
Apartment,Private room,2,1.0,NYC,46,4.17438727
House,Entire home/apt,1,1.0,LA,4,4.6051701860000005
House,Private room,3,2.5,LA,61,4.204692618999999
Apartment,Entire home/apt,6,1.0,NYC,30,5.075173815
Apartment,Entire home/apt,2,1.0,Boston,1,5.220355825
Bed & Breakfast,Private room,2,1.0,DC,13,5.517452896
Apartment,Shared room,2,1.0,NYC,7,4.17438727
Apartment,Entire home/apt,5,1.0,DC,0,6.214608097999999
House,Private room,3,1.0,NYC,0,3.465735903
Apartment,Private room,2,1.0,NYC,13,3.912023005
Condominium,Entire home/apt,4,1.0,NYC,76,5.192956851
House,Entire home/apt,10,4.5,LA,15,6.897704943
Condominium,Entire home/apt,2,1.5,SF,0,5.8579331539999995
Apartment,Entire home/apt,3,1.0,NYC,3,4.955827058000001
Apartment,Entire home/apt,2,1.0,DC,5,4.905274778
House,Entire home/apt,7,3.0,LA,9,5.6869753560000005
Apartment,Private room,1,1.0,Boston,3,3.401197382
House,Private room,5,2.0,Chicago,9,4.382026635
Apartment,Private room,2,1.0,NYC,32,5.075173815
House,Private room,2,1.0,LA,15,3.9889840469999998
Apartment,Private room,2,1.0,NYC,6,3.80666249
Apartment,Private room,1,1.0,NYC,0,3.465735903
House,Entire home/apt,9,3.0,Chicago,8,5.204006687
House,Entire home/apt,6,4.0,LA,15,6.263398262999999
Apartment,Private room,2,2.0,DC,0,4.094344562
Loft,Entire home/apt,2,1.0,SF,32,5.703782475
House,Entire home/apt,4,1.0,DC,57,5.135798437
Apartment,Private room,2,1.0,Boston,84,4.248495242
Apartment,Private room,2,1.0,NYC,0,4.094344562
Apartment,Private room,2,1.0,LA,55,4.043051268
House,Entire home/apt,6,2.0,LA,2,5.616771097999999
Apartment,Private room,2,1.0,DC,52,4.007333185
Apartment,Entire home/apt,4,2.0,NYC,3,6.396929655
Apartment,Entire home/apt,12,6.0,LA,0,7.311886164
Condominium,Entire home/apt,5,3.0,LA,3,5.590986981
House,Entire home/apt,2,1.0,LA,45,4.787491743
House,Entire home/apt,6,3.0,LA,5,6.678342115
House,Entire home/apt,4,1.5,LA,16,5.521460918
House,Private room,4,1.0,NYC,32,4.317488114
Apartment,Entire home/apt,5,1.0,NYC,1,5.8579331539999995
House,Entire home/apt,3,1.0,NYC,86,4.770684623999999
Apartment,Private room,2,1.0,NYC,2,4.094344562
Apartment,Private room,2,1.0,NYC,1,4.553876892
Apartment,Entire home/apt,7,1.0,NYC,11,5.783825182
Loft,Entire home/apt,3,1.0,LA,12,5.010635294
Apartment,Entire home/apt,4,1.0,NYC,0,5.0039463060000005
Apartment,Private room,1,1.0,NYC,0,5.192956851
Apartment,Entire home/apt,5,1.0,LA,131,5.241747015
Apartment,Private room,1,1.0,LA,0,4.262679877
Apartment,Entire home/apt,2,1.0,NYC,4,5.4161004020000005
Apartment,Entire home/apt,2,1.0,Boston,1,4.454347296
Bed & Breakfast,Private room,2,1.0,LA,2,4.828313737
House,Private room,4,1.0,Boston,2,4.828313737
